date,district,cases
2014-09-27,Tonkolili,0.0
2014-09-27,Port Loko,0.0
2014-09-28,Kenema,0.0
2014-09-28,Bombali,0.0
2014-09-28,Tonkolili,0.0
2014-09-28,Bo,0.0
2014-09-28,Mayamba,0.0
2014-09-28,Port Loko,0.0
2014-09-28,Kono,0.0
2014-09-28,Pujehun,0.0
2014-09-28,W/Rural,0.0
2014-09-28,Kambia,0.0
2014-09-28,W/Urban,0.0
2014-09-28,Koinadugu,0.0
2014-09-28,Kailahun,0.0
2014-09-28,Bonthe,0.0
2014-09-29,Port Loko,0.0
2014-09-29,W/Rural,0.0
2014-09-29,Kailahun,0.0
2014-09-29,Tonkolili,0.0
2014-09-29,Bombali,0.0
2014-09-29,Kenema,0.0
2014-09-29,Kambia,0.0
2014-09-29,Bonthe,0.0
2014-09-29,W/Urban,0.0
2014-09-29,Bo,0.0
2014-09-29,Mayamba,0.0
2014-09-29,Pujehun,0.0
2014-09-29,Kono,0.0
2014-09-29,Koinadugu,0.0
2014-09-30,Mayamba,0.0
2014-09-30,Bo,0.0
2014-09-30,Tonkolili,0.0
2014-09-30,Koinadugu,0.0
2014-09-30,Pujehun,0.0
2014-09-30,W/Urban,0.0
2014-09-30,Kailahun,0.0
2014-09-30,W/Rural,0.0
2014-09-30,Port Loko,0.0
2014-09-30,Bombali,0.0
2014-09-30,Bonthe,0.0
2014-09-30,Kenema,0.0
2014-09-30,Kono,0.0
2014-09-30,Kambia,0.0
2014-10-01,Pujehun,0.0
2014-10-01,Kenema,0.0
2014-10-01,Koinadugu,0.0
2014-10-01,W/Rural,0.0
2014-10-01,Kailahun,0.0
2014-10-01,Tonkolili,0.0
2014-10-01,Kono,0.0
2014-10-01,Bonthe,0.0
2014-10-01,Port Loko,0.0
2014-10-01,W/Urban,0.0
2014-10-01,Mayamba,0.0
2014-10-01,Bo,0.0
2014-10-01,Bombali,0.0
2014-10-01,Kambia,0.0
2014-10-02,Kenema,0.0
2014-10-02,Bo,0.0
2014-10-02,Pujehun,0.0
2014-10-02,Bombali,0.0
2014-10-02,Koinadugu,0.0
2014-10-02,W/Rural,0.0
2014-10-02,Kambia,0.0
2014-10-02,Kono,0.0
2014-10-02,Bonthe,0.0
2014-10-02,Tonkolili,0.0
2014-10-02,W/Urban,0.0
2014-10-02,Port Loko,0.0
2014-10-02,Mayamba,0.0
2014-10-02,Kailahun,0.0
2014-10-03,Kailahun,0.0
2014-10-03,Kambia,0.0
2014-10-03,Kono,0.0
2014-10-03,W/Urban,0.0
2014-10-03,Mayamba,0.0
2014-10-03,Bo,0.0
2014-10-03,Bombali,0.0
2014-10-03,W/Rural,0.0
2014-10-03,Port Loko,0.0
2014-10-03,Koinadugu,0.0
2014-10-03,Tonkolili,0.0
2014-10-03,Pujehun,0.0
2014-10-03,Kenema,0.0
2014-10-03,Bonthe,0.0
2014-10-04,Mayamba,0.0
2014-10-04,Port Loko,0.0
2014-10-04,W/Urban,0.0
2014-10-04,Bonthe,0.0
2014-10-04,Tonkolili,0.0
2014-10-04,Pujehun,0.0
2014-10-04,Koinadugu,0.0
2014-10-04,Bo,0.0
2014-10-04,W/Rural,0.0
2014-10-04,Bombali,0.0
2014-10-04,Kailahun,0.0
2014-10-04,Kenema,0.0
2014-10-04,Kambia,0.0
2014-10-04,Kono,0.0
2014-10-05,Kenema,0.0
2014-10-05,W/Urban,0.0
2014-10-05,Port Loko,0.0
2014-10-05,Koinadugu,0.0
2014-10-05,Bo,0.0
2014-10-05,Kambia,0.0
2014-10-05,Tonkolili,0.0
2014-10-05,Kono,0.0
2014-10-05,Pujehun,0.0
2014-10-05,Kailahun,0.0
2014-10-05,Mayamba,0.0
2014-10-05,Bonthe,0.0
2014-10-05,Bombali,0.0
2014-10-05,W/Rural,0.0
2014-10-06,W/Rural,0.0
2014-10-06,Kenema,0.0
2014-10-06,Kailahun,0.0
2014-10-06,W/Urban,0.0
2014-10-06,Kambia,0.0
2014-10-06,Pujehun,0.0
2014-10-06,Bo,0.0
2014-10-06,Koinadugu,0.0
2014-10-06,Port Loko,0.0
2014-10-06,Bonthe,0.0
2014-10-06,Mayamba,0.0
2014-10-06,Kono,0.0
2014-10-06,Bombali,0.0
2014-10-06,Tonkolili,0.0
2014-10-07,Koinadugu,0.0
2014-10-07,Bombali,0.0
2014-10-07,Port Loko,0.0
2014-10-07,Mayamba,0.0
2014-10-07,Kenema,0.0
2014-10-07,W/Urban,0.0
2014-10-07,Kailahun,0.0
2014-10-07,Bo,0.0
2014-10-07,Kambia,0.0
2014-10-07,Kono,0.0
2014-10-07,Pujehun,0.0
2014-10-07,Tonkolili,0.0
2014-10-07,W/Rural,0.0
2014-10-07,Bonthe,0.0
2014-10-08,Pujehun,0.0
2014-10-08,Kambia,0.0
2014-10-08,Port Loko,0.0
2014-10-08,Bo,0.0
2014-10-08,Tonkolili,0.0
2014-10-08,Bonthe,0.0
2014-10-08,Bombali,0.0
2014-10-08,Kono,0.0
2014-10-08,Kailahun,0.0
2014-10-08,Mayamba,0.0
2014-10-08,W/Urban,0.0
2014-10-08,Kenema,0.0
2014-10-08,W/Rural,0.0
2014-10-08,Koinadugu,0.0
2014-10-09,Bombali,0.0
2014-10-09,Kambia,0.0
2014-10-09,W/Urban,0.0
2014-10-09,Tonkolili,0.0
2014-10-09,Kenema,0.0
2014-10-09,W/Rural,0.0
2014-10-09,Koinadugu,0.0
2014-10-09,Port Loko,0.0
2014-10-09,Bonthe,0.0
2014-10-09,Pujehun,0.0
2014-10-09,Kono,0.0
2014-10-09,Kailahun,0.0
2014-10-09,Mayamba,0.0
2014-10-09,Bo,0.0
2014-10-10,Kailahun,0.0
2014-10-10,Kambia,0.0
2014-10-10,Bonthe,0.0
2014-10-10,W/Rural,0.0
2014-10-10,Pujehun,0.0
2014-10-10,Mayamba,0.0
2014-10-10,Bombali,0.0
2014-10-10,W/Urban,0.0
2014-10-10,Tonkolili,0.0
2014-10-10,Kenema,0.0
2014-10-10,Koinadugu,0.0
2014-10-10,Port Loko,0.0
2014-10-10,Kono,0.0
2014-10-10,Bo,0.0
2014-10-11,Bo,0.0
2014-10-11,Kambia,0.0
2014-10-11,Kenema,0.0
2014-10-11,Pujehun,0.0
2014-10-11,Kono,0.0
2014-10-11,Bombali,0.0
2014-10-11,W/Urban,0.0
2014-10-11,W/Rural,0.0
2014-10-11,Port Loko,0.0
2014-10-11,Kailahun,0.0
2014-10-11,Bonthe,0.0
2014-10-11,Koinadugu,0.0
2014-10-11,Mayamba,0.0
2014-10-11,Tonkolili,0.0
2014-10-12,Tonkolili,0.0
2014-10-12,Port Loko,0.0
2014-10-12,Bombali,0.0
2014-10-12,Kono,0.0
2014-10-12,Bo,0.0
2014-10-12,Koinadugu,0.0
2014-10-12,Kenema,0.0
2014-10-12,Pujehun,0.0
2014-10-12,Mayamba,0.0
2014-10-12,W/Urban,0.0
2014-10-12,Bonthe,0.0
2014-10-12,W/Rural,0.0
2014-10-12,Kambia,0.0
2014-10-12,Kailahun,0.0
2014-10-13,Kenema,0.0
2014-10-13,W/Urban,0.0
2014-10-13,W/Rural,0.0
2014-10-13,Kambia,0.0
2014-10-13,Kono,0.0
2014-10-13,Bombali,0.0
2014-10-13,Kailahun,0.0
2014-10-13,Mayamba,0.0
2014-10-13,Port Loko,0.0
2014-10-13,Koinadugu,0.0
2014-10-13,Pujehun,0.0
2014-10-13,Tonkolili,0.0
2014-10-13,Bonthe,0.0
2014-10-13,Bo,0.0
2014-10-14,Port Loko,0.0
2014-10-14,Kono,0.0
2014-10-14,Kenema,0.0
2014-10-14,Mayamba,0.0
2014-10-14,W/Rural,0.0
2014-10-14,Koinadugu,0.0
2014-10-14,Kambia,0.0
2014-10-14,Bonthe,0.0
2014-10-14,Bo,0.0
2014-10-14,Bombali,0.0
2014-10-14,Tonkolili,0.0
2014-10-14,Kailahun,0.0
2014-10-14,Pujehun,0.0
2014-10-14,W/Urban,0.0
2014-10-15,Mayamba,0.0
2014-10-15,Koinadugu,0.0
2014-10-15,Bonthe,0.0
2014-10-15,Bo,0.0
2014-10-15,Port Loko,0.0
2014-10-15,Kenema,0.0
2014-10-15,W/Urban,0.0
2014-10-15,W/Rural,0.0
2014-10-15,Kambia,0.0
2014-10-15,Kailahun,0.0
2014-10-15,Bombali,0.0
2014-10-15,Tonkolili,0.0
2014-10-15,Pujehun,0.0
2014-10-15,Kono,0.0
2014-10-16,W/Rural,0.0
2014-10-16,Port Loko,0.0
2014-10-16,Kambia,0.0
2014-10-16,Pujehun,0.0
2014-10-16,Kailahun,0.0
2014-10-16,Mayamba,0.0
2014-10-16,Bo,0.0
2014-10-16,W/Urban,0.0
2014-10-16,Bonthe,0.0
2014-10-16,Bombali,0.0
2014-10-16,Kono,0.0
2014-10-16,Kenema,0.0
2014-10-16,Koinadugu,0.0
2014-10-16,Tonkolili,0.0
2014-10-17,Kenema,0.0
2014-10-17,Kono,0.0
2014-10-17,Tonkolili,0.0
2014-10-17,Kambia,0.0
2014-10-17,Port Loko,0.0
2014-10-17,Bonthe,0.0
2014-10-17,W/Urban,0.0
2014-10-17,Mayamba,0.0
2014-10-17,Kailahun,0.0
2014-10-17,W/Rural,0.0
2014-10-17,Bo,0.0
2014-10-17,Bombali,0.0
2014-10-17,Pujehun,0.0
2014-10-17,Koinadugu,0.0
2014-10-18,Koinadugu,0.0
2014-10-18,Bonthe,0.0
2014-10-18,Kailahun,0.0
2014-10-18,Kambia,0.0
2014-10-18,Bombali,0.0
2014-10-18,Pujehun,0.0
2014-10-18,Kono,0.0
2014-10-18,W/Urban,0.0
2014-10-18,Kenema,0.0
2014-10-18,Mayamba,0.0
2014-10-18,W/Rural,0.0
2014-10-18,Bo,0.0
2014-10-18,Port Loko,0.0
2014-10-18,Tonkolili,0.0
2014-10-19,Kailahun,0.0
2014-10-19,Mayamba,0.0
2014-10-19,Koinadugu,0.0
2014-10-19,Kenema,0.0
2014-10-19,W/Rural,0.0
2014-10-19,Bombali,0.0
2014-10-19,Port Loko,0.0
2014-10-19,Kambia,0.0
2014-10-19,Bo,0.0
2014-10-19,Tonkolili,0.0
2014-10-19,Bonthe,0.0
2014-10-19,Kono,0.0
2014-10-19,W/Urban,0.0
2014-10-19,Pujehun,0.0
2014-10-20,Bonthe,0.0
2014-10-20,Mayamba,0.0
2014-10-20,Pujehun,0.0
2014-10-20,Kambia,0.0
2014-10-20,Kono,0.0
2014-10-20,Kailahun,0.0
2014-10-20,W/Rural,0.0
2014-10-20,W/Urban,0.0
2014-10-20,Kenema,0.0
2014-10-20,Tonkolili,0.0
2014-10-20,Bo,0.0
2014-10-20,Port Loko,0.0
2014-10-20,Bombali,0.0
2014-10-20,Koinadugu,0.0
2014-10-21,Tonkolili,0.0
2014-10-21,Bo,0.0
2014-10-21,Bombali,0.0
2014-10-21,Pujehun,0.0
2014-10-21,Bonthe,0.0
2014-10-21,Koinadugu,0.0
2014-10-21,W/Rural,0.0
2014-10-21,Kono,0.0
2014-10-21,W/Urban,0.0
2014-10-21,Port Loko,0.0
2014-10-21,Kenema,0.0
2014-10-21,Kailahun,0.0
2014-10-21,Mayamba,0.0
2014-10-21,Kambia,0.0
2014-10-22,Mayamba,0.0
2014-10-22,Pujehun,0.0
2014-10-22,Kono,0.0
2014-10-22,Port Loko,0.0
2014-10-22,Koinadugu,0.0
2014-10-22,Kailahun,0.0
2014-10-22,Kambia,0.0
2014-10-22,Tonkolili,0.0
2014-10-22,Kenema,0.0
2014-10-22,W/Rural,0.0
2014-10-22,W/Urban,0.0
2014-10-22,Bo,0.0
2014-10-22,Bombali,0.0
2014-10-22,Bonthe,0.0
2014-10-23,Kambia,0.0
2014-10-23,Kailahun,0.0
2014-10-23,Port Loko,0.0
2014-10-23,Kenema,0.0
2014-10-23,W/Urban,0.0
2014-10-23,Kono,0.0
2014-10-23,W/Rural,0.0
2014-10-23,Mayamba,0.0
2014-10-23,Bonthe,0.0
2014-10-23,Pujehun,0.0
2014-10-23,Tonkolili,0.0
2014-10-23,Bombali,0.0
2014-10-23,Koinadugu,0.0
2014-10-23,Bo,0.0
2014-10-24,Kenema,0.0
2014-10-24,Tonkolili,0.0
2014-10-24,Kambia,0.0
2014-10-24,Bo,0.0
2014-10-24,Kailahun,0.0
2014-10-24,Port Loko,0.0
2014-10-24,W/Rural,0.0
2014-10-24,Mayamba,0.0
2014-10-24,Bombali,0.0
2014-10-24,Kono,0.0
2014-10-24,W/Urban,0.0
2014-10-24,Bonthe,0.0
2014-10-24,Pujehun,0.0
2014-10-24,Koinadugu,0.0
2014-10-25,Port Loko,0.0
2014-10-25,W/Urban,0.0
2014-10-25,Pujehun,0.0
2014-10-25,Tonkolili,0.0
2014-10-25,Kambia,0.0
2014-10-25,Kono,0.0
2014-10-25,Bombali,0.0
2014-10-25,Kenema,0.0
2014-10-25,Mayamba,0.0
2014-10-25,Bonthe,0.0
2014-10-25,Bo,0.0
2014-10-25,W/Rural,0.0
2014-10-25,Koinadugu,0.0
2014-10-25,Kailahun,0.0
2014-10-26,Port Loko,0.0
2014-10-26,Bombali,0.0
2014-10-26,Kenema,0.0
2014-10-26,Bonthe,0.0
2014-10-26,W/Urban,0.0
2014-10-26,Bo,0.0
2014-10-26,Kono,0.0
2014-10-26,Tonkolili,0.0
2014-10-26,W/Rural,0.0
2014-10-26,Kambia,0.0
2014-10-26,Mayamba,0.0
2014-10-26,Pujehun,0.0
2014-10-26,Koinadugu,0.0
2014-10-26,Kailahun,0.0
2014-10-27,Tonkolili,0.0
2014-10-27,W/Rural,0.0
2014-10-27,Kenema,0.0
2014-10-27,Kambia,0.0
2014-10-27,Kono,0.0
2014-10-27,Koinadugu,0.0
2014-10-27,Bombali,0.0
2014-10-27,Kailahun,0.0
2014-10-27,Bo,0.0
2014-10-27,Mayamba,0.0
2014-10-27,Pujehun,0.0
2014-10-27,Bonthe,0.0
2014-10-27,Port Loko,0.0
2014-10-27,W/Urban,0.0
2014-10-28,Tonkolili,0.0
2014-10-28,Port Loko,0.0
2014-10-28,Kambia,0.0
2014-10-28,Kailahun,0.0
2014-10-28,Kono,0.0
2014-10-28,Pujehun,0.0
2014-10-28,Mayamba,0.0
2014-10-28,Bo,0.0
2014-10-28,W/Rural,0.0
2014-10-28,Kenema,0.0
2014-10-28,Bonthe,0.0
2014-10-28,Bombali,0.0
2014-10-28,Koinadugu,0.0
2014-10-28,W/Urban,0.0
2014-10-29,W/Urban,0.0
2014-10-29,Mayamba,0.0
2014-10-29,W/Rural,0.0
2014-10-29,Port Loko,0.0
2014-10-29,Tonkolili,0.0
2014-10-29,Bombali,0.0
2014-10-29,Kambia,0.0
2014-10-29,Pujehun,0.0
2014-10-29,Koinadugu,0.0
2014-10-29,Kono,0.0
2014-10-29,Bonthe,0.0
2014-10-29,Bo,0.0
2014-10-29,Kenema,0.0
2014-10-29,Kailahun,0.0
2014-10-30,Kono,0.0
2014-10-30,Koinadugu,0.0
2014-10-30,Pujehun,0.0
2014-10-30,W/Rural,0.0
2014-10-30,Kambia,0.0
2014-10-30,Port Loko,0.0
2014-10-30,Bombali,0.0
2014-10-30,Tonkolili,0.0
2014-10-30,Bonthe,0.0
2014-10-30,Bo,0.0
2014-10-30,Kailahun,0.0
2014-10-30,W/Urban,0.0
2014-10-30,Mayamba,0.0
2014-10-30,Kenema,0.0
2014-10-31,Mayamba,0.0
2014-10-31,Pujehun,0.0
2014-10-31,Bonthe,0.0
2014-10-31,Koinadugu,0.0
2014-10-31,Bo,0.0
2014-10-31,W/Urban,0.0
2014-10-31,Kono,0.0
2014-10-31,Kambia,0.0
2014-10-31,Port Loko,0.0
2014-10-31,Kailahun,0.0
2014-10-31,Tonkolili,0.0
2014-10-31,W/Rural,0.0
2014-10-31,Kenema,0.0
2014-10-31,Bombali,0.0
2014-11-01,Kambia,0.0
2014-11-01,Kailahun,0.0
2014-11-01,Pujehun,0.0
2014-11-01,Kono,0.0
2014-11-01,W/Rural,0.0
2014-11-01,Tonkolili,0.0
2014-11-01,Port Loko,0.0
2014-11-01,Kenema,0.0
2014-11-01,Bo,0.0
2014-11-01,Bombali,0.0
2014-11-01,Bonthe,0.0
2014-11-01,Mayamba,0.0
2014-11-01,W/Urban,0.0
2014-11-01,Koinadugu,0.0
2014-11-02,Kono,0.0
2014-11-02,W/Rural,0.0
2014-11-02,Port Loko,0.0
2014-11-02,Pujehun,0.0
2014-11-02,Kenema,0.0
2014-11-02,Kambia,0.0
2014-11-02,Mayamba,0.0
2014-11-02,Bonthe,0.0
2014-11-02,Bo,0.0
2014-11-02,Bombali,0.0
2014-11-02,Tonkolili,0.0
2014-11-02,Kailahun,0.0
2014-11-02,Koinadugu,0.0
2014-11-02,W/Urban,0.0
2014-11-03,Bo,0.0
2014-11-03,Bombali,0.0
2014-11-03,W/Urban,0.0
2014-11-03,Kambia,0.0
2014-11-03,Mayamba,0.0
2014-11-03,Bonthe,0.0
2014-11-03,Pujehun,0.0
2014-11-03,Kenema,0.0
2014-11-03,W/Rural,0.0
2014-11-03,Tonkolili,0.0
2014-11-03,Port Loko,0.0
2014-11-03,Kono,0.0
2014-11-03,Koinadugu,0.0
2014-11-03,Kailahun,0.0
2014-11-04,Bombali,0.0
2014-11-04,Pujehun,0.0
2014-11-04,Tonkolili,0.0
2014-11-04,Port Loko,0.0
2014-11-04,Bonthe,0.0
2014-11-04,Kambia,0.0
2014-11-04,Mayamba,0.0
2014-11-04,Bo,0.0
2014-11-04,Kailahun,0.0
2014-11-04,Koinadugu,0.0
2014-11-04,W/Rural,0.0
2014-11-04,Kono,0.0
2014-11-04,Kenema,0.0
2014-11-04,W/Urban,0.0
2014-11-05,Kono,0.0
2014-11-05,Bombali,0.0
2014-11-05,Kambia,0.0
2014-11-05,Mayamba,0.0
2014-11-05,Kailahun,0.0
2014-11-05,Bonthe,0.0
2014-11-05,Koinadugu,0.0
2014-11-05,Bo,0.0
2014-11-05,W/Rural,0.0
2014-11-05,Kenema,0.0
2014-11-05,W/Urban,0.0
2014-11-05,Port Loko,0.0
2014-11-05,Tonkolili,0.0
2014-11-05,Pujehun,0.0
2014-11-06,Kono,0.0
2014-11-06,Kailahun,0.0
2014-11-06,Koinadugu,0.0
2014-11-06,Bombali,0.0
2014-11-06,W/Urban,0.0
2014-11-06,Tonkolili,0.0
2014-11-06,Bonthe,0.0
2014-11-06,W/Rural,0.0
2014-11-06,Mayamba,0.0
2014-11-06,Kenema,0.0
2014-11-06,Bo,0.0
2014-11-06,Pujehun,0.0
2014-11-06,Port Loko,0.0
2014-11-06,Kambia,0.0
2014-11-07,Mayamba,0.0
2014-11-07,Kono,0.0
2014-11-07,Kailahun,0.0
2014-11-07,Kambia,0.0
2014-11-07,Bonthe,0.0
2014-11-07,Koinadugu,0.0
2014-11-07,W/Rural,0.0
2014-11-07,Kenema,0.0
2014-11-07,W/Urban,0.0
2014-11-07,Port Loko,0.0
2014-11-07,Bombali,0.0
2014-11-07,Tonkolili,0.0
2014-11-07,Pujehun,0.0
2014-11-07,Bo,0.0
2014-11-08,Mayamba,0.0
2014-11-08,Bo,0.0
2014-11-08,Kenema,0.0
2014-11-08,Koinadugu,0.0
2014-11-08,Kono,0.0
2014-11-08,Tonkolili,0.0
2014-11-08,Bombali,0.0
2014-11-08,Pujehun,0.0
2014-11-08,W/Urban,0.0
2014-11-08,Bonthe,0.0
2014-11-08,Kailahun,0.0
2014-11-08,Port Loko,0.0
2014-11-08,Kambia,0.0
2014-11-08,W/Rural,0.0
2014-11-09,W/Rural,0.0
2014-11-09,Bo,0.0
2014-11-09,Bombali,0.0
2014-11-09,Koinadugu,0.0
2014-11-09,Kono,0.0
2014-11-09,Tonkolili,0.0
2014-11-09,Bonthe,0.0
2014-11-09,Pujehun,0.0
2014-11-09,Kenema,0.0
2014-11-09,Mayamba,0.0
2014-11-09,Port Loko,0.0
2014-11-09,W/Urban,0.0
2014-11-09,Kambia,0.0
2014-11-09,Kailahun,0.0
2014-11-10,W/Urban,0.0
2014-11-10,Tonkolili,0.0
2014-11-10,Kambia,0.0
2014-11-10,Kenema,0.0
2014-11-10,Pujehun,0.0
2014-11-10,Bo,0.0
2014-11-10,Bonthe,0.0
2014-11-10,Kono,0.0
2014-11-10,Bombali,0.0
2014-11-10,Port Loko,0.0
2014-11-10,Mayamba,0.0
2014-11-10,Koinadugu,0.0
2014-11-10,Kailahun,0.0
2014-11-10,W/Rural,0.0
2014-11-11,Kenema,0.0
2014-11-11,Koinadugu,0.0
2014-11-11,Mayamba,0.0
2014-11-11,W/Rural,0.0
2014-11-11,Port Loko,0.0
2014-11-11,Pujehun,0.0
2014-11-11,Tonkolili,0.0
2014-11-11,Kambia,0.0
2014-11-11,Kono,0.0
2014-11-11,Kailahun,0.0
2014-11-11,W/Urban,0.0
2014-11-11,Bo,0.0
2014-11-11,Bombali,0.0
2014-11-11,Bonthe,0.0
2014-11-12,Bo,0.0
2014-11-12,Kono,0.0
2014-11-12,Kailahun,0.0
2014-11-12,Pujehun,0.0
2014-11-12,Tonkolili,0.0
2014-11-12,Kambia,0.0
2014-11-12,W/Urban,0.0
2014-11-12,Bonthe,0.0
2014-11-12,Bombali,0.0
2014-11-12,Port Loko,0.0
2014-11-12,Mayamba,0.0
2014-11-12,W/Rural,0.0
2014-11-12,Kenema,0.0
2014-11-12,Koinadugu,0.0
2014-11-13,Kambia,0.0
2014-11-13,Port Loko,0.0
2014-11-13,Kono,0.0
2014-11-13,Tonkolili,0.0
2014-11-13,Kenema,0.0
2014-11-13,Pujehun,0.0
2014-11-13,Koinadugu,0.0
2014-11-13,Mayamba,0.0
2014-11-13,W/Urban,0.0
2014-11-13,W/Rural,0.0
2014-11-13,Bo,0.0
2014-11-13,Bombali,0.0
2014-11-13,Bonthe,0.0
2014-11-13,Kailahun,0.0
2014-11-14,W/Rural,0.0
2014-11-14,Koinadugu,0.0
2014-11-14,Kambia,0.0
2014-11-14,W/Urban,0.0
2014-11-14,Kenema,0.0
2014-11-14,Pujehun,0.0
2014-11-14,Bonthe,0.0
2014-11-14,Port Loko,0.0
2014-11-14,Mayamba,0.0
2014-11-14,Kono,0.0
2014-11-14,Bo,0.0
2014-11-14,Bombali,0.0
2014-11-14,Kailahun,0.0
2014-11-14,Tonkolili,0.0
2014-11-15,Bombali,0.0
2014-11-15,Koinadugu,0.0
2014-11-15,Kono,0.0
2014-11-15,Pujehun,0.0
2014-11-15,Kenema,0.0
2014-11-15,W/Urban,0.0
2014-11-15,Bo,0.0
2014-11-15,Kambia,0.0
2014-11-15,Kailahun,0.0
2014-11-15,Tonkolili,0.0
2014-11-15,W/Rural,0.0
2014-11-15,Port Loko,0.0
2014-11-15,Bonthe,0.0
2014-11-15,Mayamba,0.0
2014-11-16,Bo,0.0
2014-11-16,W/Rural,0.0
2014-11-16,Kenema,0.0
2014-11-16,Pujehun,0.0
2014-11-16,Tonkolili,0.0
2014-11-16,Mayamba,0.0
2014-11-16,Bombali,0.0
2014-11-16,Kono,0.0
2014-11-16,Bonthe,0.0
2014-11-16,Kailahun,0.0
2014-11-16,W/Urban,0.0
2014-11-16,Koinadugu,0.0
2014-11-16,Kambia,0.0
2014-11-16,Port Loko,0.0
2014-11-17,W/Rural,0.0
2014-11-17,Kono,0.0
2014-11-17,Kambia,0.0
2014-11-17,Koinadugu,0.0
2014-11-17,Kailahun,0.0
2014-11-17,Bonthe,0.0
2014-11-17,Bombali,0.0
2014-11-17,Kenema,0.0
2014-11-17,Tonkolili,0.0
2014-11-17,Port Loko,0.0
2014-11-17,Bo,0.0
2014-11-17,Pujehun,0.0
2014-11-17,Mayamba,0.0
2014-11-17,W/Urban,0.0
2014-11-18,Koinadugu,0.0
2014-11-18,Kenema,0.0
2014-11-18,Kono,0.0
2014-11-18,Tonkolili,0.0
2014-11-18,Bombali,0.0
2014-11-18,Bonthe,0.0
2014-11-18,Kailahun,0.0
2014-11-18,Kambia,0.0
2014-11-18,Port Loko,0.0
2014-11-18,Pujehun,0.0
2014-11-18,Bo,0.0
2014-11-18,W/Urban,0.0
2014-11-18,Mayamba,0.0
2014-11-18,W/Rural,0.0
2014-11-19,Tonkolili,0.0
2014-11-19,Bonthe,0.0
2014-11-19,Kono,0.0
2014-11-19,W/Rural,0.0
2014-11-19,Pujehun,0.0
2014-11-19,Koinadugu,0.0
2014-11-19,W/Urban,0.0
2014-11-19,Port Loko,0.0
2014-11-19,Mayamba,0.0
2014-11-19,Bombali,0.0
2014-11-19,Bo,0.0
2014-11-19,Kailahun,0.0
2014-11-19,Kambia,0.0
2014-11-19,Kenema,0.0
2014-11-20,Kailahun,0.0
2014-11-20,Tonkolili,0.0
2014-11-20,Port Loko,0.0
2014-11-20,Bonthe,0.0
2014-11-20,Kambia,0.0
2014-11-20,W/Rural,0.0
2014-11-20,Bombali,0.0
2014-11-20,Kenema,0.0
2014-11-20,Pujehun,0.0
2014-11-20,W/Urban,0.0
2014-11-20,Bo,0.0
2014-11-20,Kono,0.0
2014-11-20,Mayamba,0.0
2014-11-20,Koinadugu,0.0
2014-11-21,Kambia,0.0
2014-11-21,Bo,0.0
2014-11-21,Bonthe,0.0
2014-11-21,Kailahun,0.0
2014-11-21,Port Loko,0.0
2014-11-21,Tonkolili,0.0
2014-11-21,Koinadugu,0.0
2014-11-21,Bombali,0.0
2014-11-21,Kenema,0.0
2014-11-21,Kono,0.0
2014-11-21,W/Rural,0.0
2014-11-21,Mayamba,0.0
2014-11-21,Pujehun,0.0
2014-11-21,W/Urban,0.0
2014-11-22,Bonthe,0.0
2014-11-22,W/Urban,0.0
2014-11-22,Kailahun,0.0
2014-11-22,Koinadugu,0.0
2014-11-22,Port Loko,0.0
2014-11-22,Kenema,0.0
2014-11-22,Kambia,0.0
2014-11-22,Kono,0.0
2014-11-22,Tonkolili,0.0
2014-11-22,Bo,0.0
2014-11-22,Mayamba,0.0
2014-11-22,Bombali,0.0
2014-11-22,Pujehun,0.0
2014-11-22,W/Rural,0.0
2014-11-23,Kambia,0.0
2014-11-23,Port Loko,0.0
2014-11-23,Kono,0.0
2014-11-23,Bo,0.0
2014-11-23,Bombali,0.0
2014-11-23,Kailahun,0.0
2014-11-23,W/Urban,0.0
2014-11-23,Kenema,0.0
2014-11-23,Bonthe,0.0
2014-11-23,Pujehun,0.0
2014-11-23,Tonkolili,0.0
2014-11-23,Koinadugu,0.0
2014-11-23,W/Rural,0.0
2014-11-23,Mayamba,0.0
2014-11-24,Bombali,0.0
2014-11-24,W/Urban,0.0
2014-11-24,Bonthe,0.0
2014-11-24,Tonkolili,0.0
2014-11-24,Mayamba,0.0
2014-11-24,Kenema,0.0
2014-11-24,Kambia,0.0
2014-11-24,W/Rural,0.0
2014-11-24,Kailahun,0.0
2014-11-24,Koinadugu,0.0
2014-11-24,Bo,0.0
2014-11-24,Kono,0.0
2014-11-24,Port Loko,0.0
2014-11-24,Pujehun,0.0
2014-11-25,Port Loko,0.0
2014-11-25,Bombali,0.0
2014-11-25,Mayamba,0.0
2014-11-25,Kono,0.0
2014-11-25,Kailahun,0.0
2014-11-25,Kenema,0.0
2014-11-25,Pujehun,0.0
2014-11-25,Kambia,0.0
2014-11-25,W/Rural,0.0
2014-11-25,Bonthe,0.0
2014-11-25,W/Urban,0.0
2014-11-25,Bo,0.0
2014-11-25,Tonkolili,0.0
2014-11-25,Koinadugu,0.0
2014-11-26,Bonthe,0.0
2014-11-26,Kenema,0.0
2014-11-26,Mayamba,0.0
2014-11-26,Bombali,0.0
2014-11-26,Pujehun,0.0
2014-11-26,W/Rural,0.0
2014-11-26,Bo,0.0
2014-11-26,Tonkolili,0.0
2014-11-26,W/Urban,0.0
2014-11-26,Koinadugu,0.0
2014-11-26,Port Loko,0.0
2014-11-26,Kono,0.0
