date,ISO_3,PAYS,ID_PAYS,region,ID_REGION,cases,deaths,recovered,cases_female,cases_male,cases_unspecified,SOURCE,LIEN SOURCE
2020-05-09,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-10,SLE,Sierra Leone,9.0,Northern,91.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-10,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-10,SLE,Sierra Leone,9.0,Southern,93.0,5.0,,,,,5.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-10,SLE,Sierra Leone,9.0,Western,94.0,26.0,,,,,26.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-11,SLE,Sierra Leone,9.0,Northern,91.0,0.0,,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-11,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-11,SLE,Sierra Leone,9.0,Southern,93.0,0.0,,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-11,SLE,Sierra Leone,9.0,Western,94.0,0.0,,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-12,SLE,Sierra Leone,9.0,Northern,91.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-12,SLE,Sierra Leone,9.0,Eastern,92.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-12,SLE,Sierra Leone,9.0,Southern,93.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-12,SLE,Sierra Leone,9.0,Western,94.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-13,SLE,Sierra Leone,9.0,Northern,91.0,1.0,,,,,1.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-13,SLE,Sierra Leone,9.0,Eastern,92.0,4.0,,,,,4.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-13,SLE,Sierra Leone,9.0,Southern,93.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-13,SLE,Sierra Leone,9.0,Western,94.0,65.0,,,,,65.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-14,SLE,Sierra Leone,9.0,Northern,91.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-14,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-14,SLE,Sierra Leone,9.0,Southern,93.0,2.0,,,,,2.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-14,SLE,Sierra Leone,9.0,Western,94.0,36.0,,,,,36.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-15,SLE,Sierra Leone,9.0,Northern,91.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-15,SLE,Sierra Leone,9.0,Eastern,92.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-15,SLE,Sierra Leone,9.0,Southern,93.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-15,SLE,Sierra Leone,9.0,Western,94.0,,,,,,,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-16,SLE,Sierra Leone,9.0,Northern,91.0,4.0,,,,,4.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-16,SLE,Sierra Leone,9.0,Eastern,92.0,14.0,,,,,14.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-16,SLE,Sierra Leone,9.0,Southern,93.0,11.0,,,,,11.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-16,SLE,Sierra Leone,9.0,Western,94.0,30.0,,,,,30.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-17,SLE,Sierra Leone,9.0,Northern,91.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-17,SLE,Sierra Leone,9.0,Eastern,92.0,6.0,,,,,6.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-17,SLE,Sierra Leone,9.0,Southern,93.0,4.0,,,,,4.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-17,SLE,Sierra Leone,9.0,Western,94.0,4.0,,,,,4.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-18,SLE,Sierra Leone,9.0,Northern,91.0,1.0,0.0,,,,1.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-18,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-18,SLE,Sierra Leone,9.0,Southern,93.0,3.0,0.0,,,,3.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-18,SLE,Sierra Leone,9.0,Western,94.0,11.0,0.0,,,,11.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-19,SLE,Sierra Leone,9.0,Northern,91.0,2.0,,,,,2.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-19,SLE,Sierra Leone,9.0,Eastern,92.0,2.0,,,,,2.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-19,SLE,Sierra Leone,9.0,Southern,93.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-19,SLE,Sierra Leone,9.0,Western,94.0,32.0,,,,,32.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-20,SLE,Sierra Leone,9.0,Northern,91.0,3.0,,0.0,,,3.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-20,SLE,Sierra Leone,9.0,Eastern,92.0,4.0,,0.0,,,4.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-20,SLE,Sierra Leone,9.0,Southern,93.0,0.0,,0.0,,,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-20,SLE,Sierra Leone,9.0,Western,94.0,8.0,,0.0,,,8.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-21,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-21,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-21,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-21,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-22,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-22,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-22,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-22,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-23,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-23,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-23,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-23,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-24,SLE,Sierra Leone,9.0,Northern,91.0,6.0,,,,,6.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-24,SLE,Sierra Leone,9.0,Eastern,92.0,7.0,,,,,7.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-24,SLE,Sierra Leone,9.0,Southern,93.0,9.0,,,,,9.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-24,SLE,Sierra Leone,9.0,Western,94.0,128.0,,,,,128.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-25,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-25,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-25,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-25,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-26,SLE,Sierra Leone,9.0,Northern,91.0,10.0,,,,,10.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-26,SLE,Sierra Leone,9.0,Eastern,92.0,1.0,,,,,1.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-26,SLE,Sierra Leone,9.0,Southern,93.0,11.0,,,,,11.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-26,SLE,Sierra Leone,9.0,Western,94.0,21.0,,,,,21.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-27,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-27,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-27,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-27,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-28,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-28,SLE,Sierra Leone,9.0,Eastern,92.0,5.0,0.0,,,,5.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-28,SLE,Sierra Leone,9.0,Southern,93.0,9.0,0.0,,,,9.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-28,SLE,Sierra Leone,9.0,Western,94.0,37.0,0.0,,,,37.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-29,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-29,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-29,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-29,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-30,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-30,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-30,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-30,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-31,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-31,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-31,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-05-31,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-01,SLE,Sierra Leone,9.0,Northern,91.0,2.0,,,,,2.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-01,SLE,Sierra Leone,9.0,Eastern,92.0,42.0,,,,,42.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-01,SLE,Sierra Leone,9.0,Southern,93.0,10.0,,,,,10.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-01,SLE,Sierra Leone,9.0,Western,94.0,13.0,,,,,13.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-02,SLE,Sierra Leone,9.0,Northern,91.0,2.0,,,,,2.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-02,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-02,SLE,Sierra Leone,9.0,Southern,93.0,8.0,,,,,8.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-02,SLE,Sierra Leone,9.0,Western,94.0,3.0,,,,,3.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-03,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-03,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-03,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-03,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-04,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-04,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-04,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-04,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-05,SLE,Sierra Leone,9.0,Northern,91.0,2.0,,0.0,,,2.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-05,SLE,Sierra Leone,9.0,Eastern,92.0,13.0,,0.0,,,13.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-05,SLE,Sierra Leone,9.0,Southern,93.0,12.0,,0.0,,,12.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-05,SLE,Sierra Leone,9.0,Western,94.0,10.0,,0.0,,,10.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-06,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-06,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-06,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-06,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-07,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-07,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-07,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-07,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-08,SLE,Sierra Leone,9.0,Northern,91.0,3.0,,,,,3.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-08,SLE,Sierra Leone,9.0,Eastern,92.0,17.0,,,,,17.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-08,SLE,Sierra Leone,9.0,Southern,93.0,4.0,,,,,4.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-08,SLE,Sierra Leone,9.0,Western,94.0,55.0,,,,,55.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-09,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-09,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-09,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-09,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-10,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-10,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-10,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-10,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-11,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-11,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-11,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-11,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-12,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-12,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-12,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-12,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-13,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-13,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-13,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-13,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-14,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-14,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-14,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-14,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-15,SLE,Sierra Leone,9.0,Northern,91.0,36.0,,,,,36.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-15,SLE,Sierra Leone,9.0,Eastern,92.0,39.0,,,,,39.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-15,SLE,Sierra Leone,9.0,Southern,93.0,23.0,,,,,23.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-15,SLE,Sierra Leone,9.0,Western,94.0,99.0,,,,,99.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-16,SLE,Sierra Leone,9.0,Northern,91.0,9.0,0.0,,,,9.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-16,SLE,Sierra Leone,9.0,Eastern,92.0,1.0,0.0,,,,1.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-16,SLE,Sierra Leone,9.0,Southern,93.0,5.0,0.0,,,,5.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-16,SLE,Sierra Leone,9.0,Western,94.0,8.0,0.0,,,,8.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-17,SLE,Sierra Leone,9.0,Northern,91.0,9.0,0.0,,,,9.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-17,SLE,Sierra Leone,9.0,Eastern,92.0,5.0,0.0,,,,5.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-17,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-17,SLE,Sierra Leone,9.0,Western,94.0,9.0,0.0,,,,9.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-18,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-18,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-18,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-18,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-19,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-19,SLE,Sierra Leone,9.0,Eastern,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-19,SLE,Sierra Leone,9.0,Southern,93.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-19,SLE,Sierra Leone,9.0,Western,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
2020-06-20,SLE,Sierra Leone,9.0,Northern,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Ministry of Health and sanitation,https://twitter.com/mohs_sl?lang=fr
